id,in_moc1,in_moc2,in_moc3,in_qe1,in_qe2,in_qe3,in_qe4,in_p1,in_p2,in_p3,in_v1,in_v2,in_v3,in_a1,in_a2,in_a3,in_j1,in_j2,in_j3,in_s1,in_s2,in_s3,in_yaw1,in_yaw2,in_yaw3,in_estop,in_ack,tx_i161,tx_i162,tx_i163,tx_i164,tx_i165,tx_i166,tx_i167,tx_i168,tx_i169,tx_i1610,tx_i1611,tx_i1612,tx_i1613,tx_i1614,tx_i1615,tx_i1616,tx_i1617,tx_i1618,tx_i1619,tx_i1620,tx_i1621,tx_q,tx_flags1,tx_flags2,rx_moc1,rx_moc2,rx_moc3,rx_qe1,rx_qe2,rx_qe3,rx_qe4,rx_p1,rx_p2,rx_p3,rx_v1,rx_v2,rx_v3,rx_a1,rx_a2,rx_a3,rx_j1,rx_j2,rx_j3,rx_s1,rx_s2,rx_s3,rx_yaw1,rx_yaw2,rx_yaw3,rx_estop,rx_ack
rand072,-8.2519592532824362,-20.479464181810268,-21.347708695248162,0.14055158707524215,-0.59602145402051709,-0.46753366675389252,0.63750760636211956,14.232001159486334,-13.224664813722434,-17.378016814114851,2.6275962113677949,-21.383265323317747,5.5265147921506586,44.600228509649334,-0.41097125058899175,29.92301026786847,155.6383550136394,18.602365135906602,109.94759760804018,271.15677751168045,1956.3239988252358,1461.9416599312312,-1.9127121944920147,-10.490355766128918,-75.801443727292366,0,0,-13520,-32768,-32768,23317,-21667,-28471,4305,-32768,9054,29228,-269,19610,25499,3048,18013,4442,32051,23952,-15668,-17187,-12419,3865134254,0,0,-8.2522049623096407,-20.00061037018952,-20.00061037018952,0.14114460211551438,-0.59640513246849702,-0.4677144658337633,0.63688483865509404,14.232001709036531,-13.224890896328624,-17.377849665822321,2.6276436658833582,-20.00061037018952,5.5262916959135717,44.599749748222294,-0.41047395245216223,29.923398541215246,155.63829462569049,18.604083376567889,109.94598223822749,271.12643818475908,1956.2974944303721,1461.9586779381696,-1.9126560258796961,-10.490432447279275,-75.801873836481832,0,0
rand073,6.2991848230309362,-15.090644029159758,18.50484740901593,-0.72116444350153752,0.61278843438830943,0.19295092535297187,0.25919513983575021,10.625057837318499,-14.739414967877066,-10.576113478284313,-1.6493260128935296,-5.0655216618661907,6.9045980140948711,21.167371681153234,15.580043522283553,-27.490157860556554,-165.65809888178754,18.208813892760041,0.43657651931639396,-171.98792999375118,-136.14374234025547,-1812.6239855317435,-1.5406842429437841,-13.168377425099029,32.452399925049036,1,1,10320,-24724,30317,17408,-24148,-17327,-2702,-8299,11312,13872,10210,-18015,-27141,2983,72,-2818,-2231,-29697,-12621,-21574,5317,72734021,1,1,6.2990203558458209,-15.090792565691091,18.504593035676137,0.72129233800300285,-0.61301037977620454,-0.19234411464761272,-0.25876510387844304,10.625324259163182,-14.739219336527604,-10.575884273812067,-1.6492202520828882,-5.0654622028260139,6.9045075838496048,21.167638172551651,15.579699087496566,-27.489547410504471,-165.66057313760797,18.207342753379926,0.43946653645435957,-172.00231940672018,-136.17358928189947,-1812.6163518173773,-1.5406964323862422,-13.168126468703269,32.453382976775416,1,1
rand074,10.781675797677361,14.432016018913984,-11.385551554176388,-0.41864816137732119,0.38519163355980679,0.65710848980597114,-0.49453974060315092,21.873058787349478,9.8396485266937166,21.290180452531192,-1.5737170108086613,9.8646406690781632,-4.8709513771446176,-53.332888283202323,-1.9770571437364381,-33.150603568623758,-63.192858917629849,95.898471540215951,187.05394519457852,-1019.2286483040773,-3.2139609855367901,-801.77248293459957,-2.8720423147236489,-10.310711441793098,-140.52439993433168,2,0,17664,23645,-18654,32767,16121,32767,-2578,16162,-7980,-32768,-1296,-21725,-10353,15712,30646,-16699,-53,-13136,-23527,-16893,-23023,2367445147,2,0,10.781579027680287,14.432203131199072,-11.385845515305032,-0.4192824945196163,0.3846882292952255,0.65740027523447464,-0.49400610740430034,20,9.839777825251014,20,-1.5735343485824151,9.8648030030213327,-4.870754112369152,-50.0015259254738,-1.977599414044618,-33.150730918301953,-63.191625720999788,95.90136417737358,187.05404828028199,-1019.2571794793542,-3.2349620044557024,-801.78228095339819,-2.8720358897671439,-10.310983611560411,-140.52552873317669,2,0
rand075,3.1033389118954022,-19.300973878784689,-21.390773313648133,-0.45403330689386079,0.65666853114968149,-0.52623185962554042,-0.29278016726511796,21.119281030536214,-21.464977921220868,-9.8317838765988839,-8.5044495502242849,-17.689878493765484,7.3875860054607303,-8.5048668832046825,4.4429198991507644,-35.409087613904475,173.85720682399165,184.13771004658011,211.93387956741486,453.70666053077491,453.64809195912977,-1004.1158306221619,3.8909708601592543,6.5786965501311174,-41.160015712930999,0,1,5084,-31622,-32768,32767,-32768,-16108,-13933,-28982,12103,-5574,2912,-23205,28484,30168,32767,7433,7432,-16451,31874,10778,-6743,1266815276,0,1,3.1031220435193947,-19.301126132999663,-20.00061037018952,-0.45387675974400699,0.65683788025237455,-0.52583283141073978,-0.29335936910283378,20,-20.00061037018952,-9.8318430127872549,-8.5042878505813775,-17.689748832667014,7.38731040375988,-8.5055085909604173,4.443494979705191,-35.409100619525745,173.85784478286081,184.13647877437666,200,453.68816187017427,453.62712485122228,-1004.1199987792596,3.890987884151738,6.5785699026459552,-41.157261879329816,0,1
rand076,-4.0469544682002949,6.9643425656032738,16.901575350368077,0.33768163993894373,0.47517303655758558,-0.58398414677775579,-0.56492850139557094,17.183089785963702,12.622632211625776,19.00924343722841,-10.097168713704145,-20.225426714790679,13.659465609538865,47.142480627360669,22.503856964585207,7.2415212237891202,23.505196866475366,38.075555113787956,-73.109163966843809,-2182.421023938944,409.11521735736761,1245.0877996946419,-0.3398577386799807,7.3271235287280767,27.753345573689955,1,0,-6630,11410,27691,28152,20680,31144,-16543,-32768,22379,30894,14748,4746,3851,6238,-11978,-32768,6703,20399,-2784,12004,4547,2428675992,1,0,-4.0467543565172273,6.9643238624225594,16.901760917996764,-0.33764002859005399,-0.47463331887864146,0.58478512669390248,0.56457840846205753,17.183141575365457,12.622455519272439,19.009369182409131,-10.097354045228432,-20.00061037018952,13.659474471266824,47.141941587572866,22.504348887600329,7.242042298654134,23.505355998413037,38.074892422254095,-73.110141300698871,-2000.061037018952,409.13113803521838,1245.0941496017335,-0.33985412152470473,7.3268837549974055,27.753532517471847,1,0
rand077,-0.80483090021311066,-12.21799910732085,20.83477063757222,0.34638298572036463,-0.066233990981055757,-0.48445180480282241,-0.80058624423946678,17.415534644763735,8.7755979682232663,-21.412125834311198,-2.5489453271323823,18.952209853133496,-2.4666246033595733,31.554541351699246,17.01737613380665,-35.161427800189905,212.91407667397564,173.7651525701331,166.88641926301403,-1057.3142311655467,962.29700383378167,-2192.084622679617,-1.3111576951473185,4.4745154018281568,-89.7594971053867,2,1,-1319,-20017,32767,28533,14378,-32768,-4176,31050,-4041,20679,11152,-23043,32767,28469,27342,-17323,15766,-32768,-10741,7331,-14706,3496526686,2,1,-0.80507827997680592,-12.217780083620715,20,-0.3459426522439078,0.066420989230830299,0.48431971314147088,0.80084102605361818,17.415692617572557,8.7759025849177519,-20.00061037018952,-2.5489059114352854,18.951994384594258,-2.4665059358500931,31.554612872707295,17.017120883816034,-35.161900692770168,200,173.76628925443282,166.88741721854305,-1057.3442793053987,962.30964079714352,-2000.061037018952,-1.3111972411267434,4.4746238593707082,-89.761040070802949,2,1
rand078,-19.551155549569714,1.8304707153600517,-17.728926965005858,0.42976976926640675,-0.49303991025119304,-0.06779661551588495,-0.75340109586380777,12.748485860465637,-4.2997741300085845,15.91520363436836,-2.1810225973551587,-8.2106089195749128,-3.5510244151211605,-8.2923228533692406,-17.048549911378569,-42.277502991993018,-76.887533448964973,193.55701589568235,-152.12968744151914,417.11193278412105,569.43194240793855,-532.63105477999238,-2.8893586454324218,13.713064653426057,197.74096489569288,0,0,-32032,2999,-29046,20886,-7045,26075,-3573,-13452,-5818,-5434,-11173,-27706,-12597,31711,-24924,6834,9329,-8726,-23669,22467,32397,3432878641,0,0,-19.55137791070284,1.8305001983703115,-17.72881252479629,-0.43035265939142126,0.49262233679532469,0.067804759839805925,0.75334078370158031,12.748191778313547,-4.3000579851680047,15.915402691732536,-2.1808526871547596,-8.210699789422284,-3.5511337626270332,-8.2918790246284377,-17.04916531876583,-42.27729117709891,-76.888332773827329,193.55449079866941,-152.1286660359508,417.12698751792965,569.41434980315557,-532.60902737510298,-2.8893704031495102,13.713187047944578,197.74163029877622,0,0
rand079,3.3270616467971612,10.406312699264706,-8.8154762239740752,-0.84914442615880648,-0.080268286762804217,0.46348091779528594,0.24020030079755342,8.1930552453551062,17.968897536921371,11.907865708418214,14.812616193645889,-17.665680861636037,-16.892887597402186,22.148512861840327,14.544665942830425,-44.962740639231484,4.7445303281724049,-199.00074621363078,39.112907130050615,2117.248183464153,1055.4127106400626,-1855.8511622948681,-0.085843182518289846,-3.075631722116825,143.34542559220316,1,1,5451,17049,-14443,13423,29439,19509,24268,-28943,-27676,14515,9532,-29466,777,-32603,6408,32767,17291,-30405,-703,-5039,23485,597869906,1,1,3.3271279030732139,10.406201361125522,-8.8155766472365489,0.84893734780701369,0.080258695320586604,-0.4635631540068364,-0.24077608596175981,8.1929990539262061,17.968688009277628,11.907712027344585,14.812463759269997,-17.665944395275734,-16.892605365153965,22.148808252204962,14.545121616260262,-44.962920010986664,4.7425763725699639,-198.99899288918729,39.112521744437998,2000,1055.3910946989349,-1855.8305612353893,-0.085818048646504108,-3.0756553849909971,143.3454390087588,1,1
rand080,16.664153751367113,9.9275727623648997,1.4706620658578879,0.58160397866977087,-0.67450461330755906,0.090013475620403391,-0.44573300621453643,18.586258812973355,-17.631621607538644,-14.68124887630276,-15.111219278217275,14.008816645628414,2.4281204355514734,-46.935203040819886,11.603688917534811,50.962687778313928,-23.930528864347966,-60.480019622324676,-206.61342255538315,53.897962434359044,1375.8396086502958,-583.94844783716962,2.9963511483823315,15.721495046656569,-118.35021515117265,2,0,27302,16265,2409,30451,-28887,-24053,-24757,22951,3978,-30759,7604,32767,-3921,-9909,-32768,883,22541,-9567,24545,25757,-19390,1170669378,2,0,16.664326914273506,9.9276711325418869,1.4703817865535447,-0.58118365576976505,0.67498083556011879,-0.089945089583416016,0.44557413609015323,18.586382641071811,-17.631763664662618,-14.68123416852321,-15.11093478194525,14.008606219672231,2.4280526139103364,-46.935941648609884,11.603137302774133,50,-23.932615131076997,-60.481582079531236,-200.0061037018952,53.895687734611045,1375.8354441969054,-583.94116031373028,2.9963072603534044,15.721304971465194,-118.35077974791712,2,0
rand081,-7.5796423603194283,-17.208498850013434,-19.241545074263918,-0.27784902042405801,0.82327192160928464,-0.16299678134435097,0.46739203481716401,-3.3549707983359474,15.21979370052037,7.7741725601067726,-7.4713910311977276,19.791442834073916,-7.9099230374306764,24.186356784391133,-41.884440653300601,-13.358671338844108,-144.76518324323959,86.73665211285693,63.785584357082968,1070.4721652339672,-1104.4198763509255,2129.2278971885999,-4.2012682002814641,0.10116930227731302,138.77127853894351,0,1,-12418,-28194,-31524,-5497,24935,12737,-12241,32425,-12959,15850,-27449,-8754,-23718,14210,10450,17538,-18094,32767,-32768,166,22736,1400253266,0,1,-7.5795770134586631,-17.208777123325298,-19.24130985442671,-0.27813789240410186,0.82293409352547964,-0.16328493185912446,0.4677144658337633,-3.3552049317911314,15.219580675679801,7.774285103915525,-7.4715414899136325,19.791253395184178,-7.9097872859889522,24.185918759727773,-41.88512833033235,-13.357951597643972,-144.76760155034029,86.733603930784014,63.783684804834131,1070.4672383800776,-1104.4038209173864,2000,-4.000122074037904,0.10132145146031069,138.77376628925444,0,1
rand082,-4.2887011826724066,0.40853514111504774,4.109700196221767,-0.14225874145490175,0.055901959403675622,-0.27176773802028092,0.9501472085870889,-7.6618824105424395,9.298357067509345,1.3691574577752661,21.399414856270489,-10.496578222063988,14.521783382403282,-51.198808952628738,8.4476294800461869,47.765079743871048,-196.42712497760408,156.20223465475817,116.84111926976374,-1923.6383481605669,427.6212455750138,-500.26745895551244,1.352297635096624,-16.461554833211899,-131.38574082326295,1,0,-7026,669,6733,-12553,15234,2243,32767,-17197,23792,-32768,5536,31302,-32182,25591,19143,-31516,7006,-8196,11078,-26970,-21526,3650658620,1,0,-4.2884609515671253,0.40833765678884243,4.1096224860377824,-0.14252837272449001,0.055350824359025247,-0.2712190393592237,0.95029583914712845,-7.6619769890438549,9.298379467146825,1.369060335093234,20,-10.496536149174474,14.521927549058503,-50.0015259254738,8.4475234229560225,47.764519180883205,-196.42933439130832,156.19983520004882,116.84316537980285,-1923.6426892910549,427.62535477767267,-500.25940733054597,1.3523361919003876,-16.461684011352887,-131.3882869960631,1,0
rand083,10.266721152044056,5.0027848693542856,-4.5285326661457352,0.6757522468434719,-0.51637500270152448,0.32131490729459966,0.41650028549961726,9.7115732504536609,-21.181844850101854,-21.430100831158001,-18.567504998451241,11.475609273075419,21.374963263630434,-45.42161786900801,-19.972883432215262,-39.897198515024478,-76.013561977682372,58.729281958125263,67.235166394256197,515.77850778315519,-737.54479786199306,1979.8242489387976,-4.248105977537902,20.48512533318344,-110.12090601047464,2,1,16820,8196,-7419,15911,-32768,-32768,-30420,18801,32767,-29767,-13089,-26146,-12454,9622,11015,8450,-12084,32436,-32768,32767,-18042,146514733,2,1,10.266426587725455,5.0025940733054597,-4.5283364360484635,0.6760508991951909,-0.51614643714791042,0.32103478128234642,0.41651495330166494,9.7116000854518258,-20.00061037018952,-20.00061037018952,-18.567461165196693,11.475569933164465,20,-45.422223578600423,-19.972838526566363,-39.896847437971132,-76.015503402813806,58.729819635608997,67.232276375621808,515.76281014435256,-737.5713370159001,1979.7967467268898,-4.000122074037904,20,-110.12298959318827,2,1
rand084,-1.7375567824863256,3.40924920262341,0.5381558206679089,-0.058219090538654587,0.405229694962423,-0.5469583520330511,-0.73023009590046495,-16.186002193492474,-9.6148150326117872,11.785582442765632,-20.338649521519585,-21.013782419461769,15.191237906714102,8.3868137318932252,-10.306020752918711,-51.719663408625792,213.43932687780915,51.25158790194925,-49.037282451279196,-8.4381600408414137,-1700.0278398886401,-291.34158228214346,1.4325776172863112,11.707833977997208,158.4833053384499,0,0,-2847,5586,882,-26518,-15752,19309,-32768,-32768,24889,5496,-6754,-32768,32767,8397,-8034,-138,-27852,-4773,11735,19182,25965,3802361739,0,0,-1.73772392956328,3.4095278786584062,0.53834650715659049,0.058118365576976506,-0.40544478842985993,0.54658939054537425,0.73039497346364823,-16.185796685689869,-9.6145512253181558,11.785637989440596,-20.00061037018952,-20.00061037018952,15.191503646961882,8.3864864040040281,-10.306100650044252,-50.0015259254738,200,51.252784813989685,-49.037141026032288,-8.4231086153752255,-1700.0030518509475,-291.32969145786922,1.4325388348033081,11.708120975371562,158.48261970885341,0,0
rand085,-20.539577425056951,-11.4322357106448,1.7147302834357943,-0.10112706117529344,-0.7273936627298182,0.40140399519374331,-0.54730851405861503,5.6813301290286162,-9.8334699029399744,13.382747059215287,-13.650995052811362,14.963993488485645,2.5422148114480771,14.398018443449006,-52.448299713807124,-27.867621866550767,-194.29954326578871,64.037541701159313,-28.874520783780891,-1919.6780568016889,-1416.1797372623491,721.76513858550379,-0.93050149494370438,11.90472754162829,-132.86751473121694,1,1,-32768,-18730,2809,9308,-16111,21926,-22365,24516,4165,9436,-32768,-18263,-31833,10492,-4731,-31451,-23202,11825,-7622,19504,-21768,1687387020,1,1,-20.00061037018952,-11.432233649708548,1.7145298623615222,0.10101525445522107,0.72696965456460905,-0.40129347660293302,0.54797316115434991,5.6813257240516375,-9.8336741233558147,13.382976775414289,-13.650929288613543,14.963835566270943,2.5421918393505663,14.398632770775475,-50.0015259254738,-27.867976928006836,-194.29914242988372,64.040040284432507,-28.876613666188543,-1919.6752830591754,-1416.1809137241737,721.76274910733355,-0.93044831690420238,11.904660176396984,-132.86538285470138,1,1
rand086,4.5945357145943042,2.3004150648524337,17.407972997727907,0.50497658451620531,0.81021633201603849,0.12324066452429851,0.27085029634917052,-12.480985616790718,-20.944820420375031,8.1762397007656986,-17.498081702405599,9.0093915085244003,-0.67131216099167546,44.165095941815323,44.130363793246048,-1.1508319436212056,-38.58007001293857,80.339007039198989,-193.89647427377014,-1871.1932043702288,1309.2597106954743,-564.3015596021221,-0.50042774254568878,-14.979098952434947,-20.194857668035134,2,0,7527,3769,28520,-20448,-32768,13396,-28668,14761,-1100,28943,28920,-754,-6321,13162,-31767,-30657,21450,-9245,-4099,-24541,-3309,1993959108,2,0,4.5942564165166173,2.3004852443006683,17.407757805108798,0.5050762722761053,0.81004376051752791,0.12315558419883117,0.2712190393592237,-12.480849635303812,-20.00061037018952,8.1765190588091681,-17.49809259315775,9.0096743675038908,-0.67140720847193824,44.164860988189339,44.129764702291943,-1.1505478072450941,-38.581499679555648,80.336924344615014,-193.89629810480056,-1871.2118900112919,1309.2440565202796,-564.28724021118808,-0.50038148136844995,-14.979094821008943,-20.197149571214943,2,0
rand087,4.7033298823365506,5.3271862538355927,19.248228026058538,-0.23677159359543962,-0.81189481735312929,0.4490778424436504,0.2882622234139614,-11.684394152349745,-7.0597786187299167,9.5227906603482584,-19.937740555804872,-18.910166962321,-20.832194427995084,-12.950818308959242,-5.3652869117434747,36.85203496978982,163.82716587160172,39.853278122490089,161.4360685732932,2108.1880501963051,-967.91872202373281,1103.5954220248366,3.7288435991914199,-16.258186962830958,-72.471596884624617,0,1,7706,8728,31535,-19143,-11566,15602,-32665,-30981,-32768,-8487,-3516,24151,26841,6529,26449,32767,-15858,18081,30546,-26637,-11873,1790111024,0,1,4.7035126804406877,5.3273110141300695,19.248023926511429,0.23662477413483293,0.81173451187324375,-0.44972544791708013,-0.28782428666693133,-11.684316537980285,-7.0595416119876706,9.5229956968901632,-19.937742240668964,-18.909878841517379,-20.00061037018952,-12.950529496139408,-5.3651539658803067,36.852626117740407,163.82946256904813,39.851069673757131,161.43681142612994,2000,-967.92504654072695,1103.6103396710105,3.7288735618152411,-16.258430738242744,-72.469252601702934,0,1
